time	methane	windspeed	current
2025-12-10T23:45:20	1.9240001440048218	2.653125	0.4030625
2025-12-10T23:45:25	1.9260001182556152	2.508625	0.4050625
2025-12-10T23:45:30	1.9290001392364502	2.6621875	0.4055
2025-12-10T23:45:36	1.9350000619888306	2.66425	0.4030625
2025-12-10T23:45:41	1.9340001344680786	2.6798125	0.3995
2025-12-10T23:45:46	1.9300000667572021	2.6688125	0.400375
2025-12-10T23:45:51	1.9230000972747803	2.676375	0.38125000000000003
2025-12-10T23:45:56	1.9220000505447388	2.63625	0.39837500000000003
2025-12-10T23:46:01	1.9220000505447388	2.6026875	0.407375
2025-12-10T23:46:06	1.9230000972747803	2.6871875	0.4078125
2025-12-10T23:46:12	1.9190001487731934	2.6511875000000003	0.41775
2025-12-10T23:46:17	1.9210001230239868	2.6545625	0.4179375
2025-12-10T23:46:22	1.9190001487731934	2.64825	0.379875
2025-12-10T23:46:27	1.9170000553131104	2.6575	0.3863125
2025-12-10T23:46:32	1.9210001230239868	2.59725	0.3814375
2025-12-10T23:46:37	1.9320000410079956	2.491625	0.3815625
2025-12-10T23:46:42	1.9310001134872437	2.5959375000000002	0.3793125
2025-12-10T23:46:47	1.9310001134872437	2.6421875	0.357375
2025-12-10T23:46:53	1.9280000925064087	2.704375	0.37875000000000003
2025-12-10T23:46:58	1.9320000410079956	2.641375	0.384
2025-12-10T23:47:03	1.9340001344680786	2.6448125	0.3844375
2025-12-10T23:47:08	1.9380000829696655	2.6428125000000002	0.3866875
2025-12-10T23:47:13	1.936000108718872	2.676375	0.393125
2025-12-10T23:47:18	1.936000108718872	2.646375	0.38506250000000003
2025-12-10T23:47:23	1.9350000619888306	2.6458125	0.38575
2025-12-10T23:47:29	1.9310001134872437	2.4954375	0.36
2025-12-10T23:47:34	1.933000087738037	2.5005625	0.373875
2025-12-10T23:47:39	1.936000108718872	2.6509375	0.3856875
2025-12-10T23:47:44	1.9380000829696655	2.494125	0.38706250000000003
2025-12-10T23:47:49	1.9380000829696655	2.4529375	0.389375
2025-12-10T23:47:54	1.9350000619888306	2.468875	0.387125
2025-12-10T23:47:59	1.9350000619888306	2.5795625	0.387375
2025-12-10T23:48:04	1.9380000829696655	2.4231875	0.3618125
2025-12-10T23:48:10	1.936000108718872	2.4442500000000003	0.3696875
2025-12-10T23:48:15	1.9340001344680786	2.49525	0.387125
2025-12-10T23:48:20	1.9350000619888306	2.5089375	0.387625
2025-12-10T23:48:25	1.937000036239624	2.6445	0.323375
2025-12-10T23:48:30	1.940000057220459	2.5198125	0.323
2025-12-10T23:48:35	1.936000108718872	2.6636875	0.323125
2025-12-10T23:48:40	1.9470001459121704	2.6594375	0.32325
2025-12-10T23:48:46	1.9440001249313354	2.6761875	0.3231875
2025-12-10T23:48:51	1.942000150680542	2.6906875	0.3231875
2025-12-10T23:48:56	1.940000057220459	2.592625	0.323125
2025-12-10T23:49:01	1.943000078201294	2.6556875	0.3233125
2025-12-10T23:49:06	1.942000150680542	2.4789375000000002	0.3233125
2025-12-10T23:49:11	1.9410001039505005	2.6889375	0.323125
2025-12-10T23:49:16	1.936000108718872	2.441875	0.323125
2025-12-10T23:49:22	1.9310001134872437	2.5136875	0.323
2025-12-10T23:49:27	1.9250000715255737	2.6124375	0.384625
2025-12-10T23:49:32	1.9270000457763672	2.492375	0.38456250000000003
2025-12-10T23:49:37	1.9240001440048218	2.4865	0.375375
2025-12-10T23:49:42	1.9230000972747803	2.4555625	0.39687500000000003
2025-12-10T23:49:47	1.9210001230239868	2.45925	0.401
2025-12-10T23:49:52	1.9210001230239868	2.492	0.40075
2025-12-10T23:49:57	1.9220000505447388	2.4855625	0.3989375
2025-12-10T23:50:03	1.9280000925064087	2.599625	0.379625
2025-12-10T23:50:08	1.9290001392364502	2.4781875	0.37525000000000003
2025-12-10T23:50:13	1.9320000410079956	2.62625	0.3998125
2025-12-10T23:50:18	1.9310001134872437	2.5974375	0.3785625
2025-12-10T23:50:23	1.9320000410079956	2.6325	0.3878125
2025-12-10T23:50:28	1.9290001392364502	2.6425	0.3725625
2025-12-10T23:50:33	1.9270000457763672	2.6504375000000002	0.4035
2025-12-10T23:50:39	1.9230000972747803	2.4785625000000002	0.40425
2025-12-10T23:50:44	1.9250000715255737	2.516875	0.405
2025-12-10T23:50:49	1.9260001182556152	2.499875	0.41600000000000004
2025-12-10T23:50:54	1.9270000457763672	2.4640625000000003	0.4175
2025-12-10T23:50:59	1.9270000457763672	2.683375	0.40650000000000003
2025-12-10T23:51:04	1.9280000925064087	2.7029375	0.3935
2025-12-10T23:51:09	1.9250000715255737	2.6736875	0.3931875
2025-12-10T23:51:14	1.9290001392364502	2.6278125	0.3795625
2025-12-10T23:51:20	1.9230000972747803	2.6830000000000003	0.3615625
2025-12-10T23:51:25	1.9240001440048218	2.695375	0.387875
2025-12-10T23:51:30	1.9230000972747803	2.589	0.38175000000000003
2025-12-10T23:51:35	1.9210001230239868	2.5678125	0.3821875
2025-12-10T23:51:40	1.9200000762939453	2.4588125	0.382375
2025-12-10T23:51:45	1.9180001020431519	2.5020000000000002	0.383
2025-12-10T23:51:50	1.915000081062317	2.625875	0.383625
2025-12-10T23:51:56	1.9060001373291016	2.70125	0.38425
2025-12-10T23:52:01	1.912000060081482	2.6823125	0.38675
2025-12-10T23:52:06	1.9170000553131104	2.6335625	0.3925
2025-12-10T23:52:11	1.9170000553131104	2.678	0.3929375
2025-12-10T23:52:16	1.9170000553131104	2.648375	0.38475
2025-12-10T23:52:21	1.912000060081482	2.61375	0.3816875
2025-12-10T23:52:26	1.9170000553131104	2.52925	0.379875
2025-12-10T23:52:32	1.9190001487731934	2.6285625	0.36175
2025-12-10T23:52:37	1.9180001020431519	2.617875	0.384625
2025-12-10T23:52:42	1.9160001277923584	2.7003125	0.38725
2025-12-10T23:52:47	1.9140000343322754	2.6613125	0.3935625
2025-12-10T23:52:52	1.912000060081482	2.6444375	0.3974375
2025-12-10T23:52:57	1.912000060081482	2.6725	0.3914375
2025-12-10T23:53:02	1.912000060081482	2.6800625	0.39025
2025-12-10T23:53:07	1.9220000505447388	2.5810625000000003	0.3903125
2025-12-10T23:53:13	1.9250000715255737	2.6495625	0.366
2025-12-10T23:53:18	1.9200000762939453	2.6662500000000002	0.32325
2025-12-10T23:53:23	1.9160001277923584	2.6768125	0.323375
2025-12-10T23:53:28	1.9180001020431519	2.656625	0.3233125
2025-12-10T23:53:33	1.9130001068115234	2.6928125	0.323375
2025-12-10T23:53:38	1.915000081062317	2.5508125	0.3233125
2025-12-10T23:53:43	1.909000039100647	2.6014375	0.32325
2025-12-10T23:53:49	1.915000081062317	2.4876875000000003	0.3231875
2025-12-10T23:53:54	1.91100013256073	2.4635625	0.3231875
2025-12-10T23:53:59	1.9100000858306885	2.5335625	0.3235
2025-12-10T23:54:04	1.9060001373291016	2.539625	0.32325
2025-12-10T23:54:09	1.9060001373291016	2.40725	0.3233125
2025-12-10T23:54:14	1.9040000438690186	2.4133750000000003	0.3231875
2025-12-10T23:54:19	1.9030001163482666	2.483375	0.401
2025-12-10T23:54:24	1.9000000953674316	2.4336875	0.393
2025-12-10T23:54:30	1.9000000953674316	2.525	0.36893750000000003
2025-12-10T23:54:35	1.8970000743865967	2.4300625	0.3965
2025-12-10T23:54:40	1.8960001468658447	2.5451875	0.40025
2025-12-10T23:54:45	1.8960001468658447	2.508	0.40900000000000003
2025-12-10T23:54:50	1.8970000743865967	2.609625	0.39918750000000003
2025-12-10T23:54:55	1.8980001211166382	2.5776875	0.3708125
2025-12-10T23:55:00	1.8990000486373901	2.6836875	0.3785625
2025-12-10T23:55:06	1.8950001001358032	2.6729375	0.40218750000000003
2025-12-10T23:55:11	1.8980001211166382	2.693	0.40825
2025-12-10T23:55:16	1.9010001420974731	2.6973125000000002	0.40568750000000003
2025-12-10T23:55:21	1.9060001373291016	2.648625	0.4085625
2025-12-10T23:55:26	1.9010001420974731	2.6899375	0.3979375
2025-12-10T23:55:31	1.9030001163482666	2.6533125	0.40018750000000003
2025-12-10T23:55:36	1.9040000438690186	2.6400625	0.3738125
2025-12-10T23:55:41	1.9060001373291016	2.671125	0.4033125
2025-12-10T23:55:47	1.908000111579895	2.6544375000000002	0.413375
2025-12-10T23:55:52	1.91100013256073	2.6514375	0.4044375
2025-12-10T23:55:57	1.909000039100647	2.6679375	0.3995625
2025-12-10T23:56:02	1.90500009059906	2.685375	0.405875
2025-12-10T23:56:07	1.90500009059906	2.6153125	0.4068125
2025-12-10T23:56:12	1.9010001420974731	2.644	0.4120625
2025-12-10T23:56:17	1.902000069618225	2.6656875	0.4135625
2025-12-10T23:56:23	1.8960001468658447	2.6465625	0.3815
2025-12-10T23:56:28	NA	2.6145	0.3874375
2025-12-10T23:56:33	1.8920000791549683	2.4765	0.3806875
2025-12-10T23:56:38	1.8940000534057617	2.4964375	0.3814375
2025-12-10T23:56:43	1.8970000743865967	2.573	0.363375
2025-12-10T23:56:48	NA	2.599375	0.359375
2025-12-10T23:56:53	1.8970000743865967	2.625	0.3923125
2025-12-10T23:56:59	1.9000000953674316	2.5580000000000003	0.39056250000000003
2025-12-10T23:57:04	1.9060001373291016	2.65725	0.382625
2025-12-10T23:57:09	NA	2.5736875	0.36175
2025-12-10T23:57:14	1.90500009059906	2.683625	0.385
2025-12-10T23:57:19	1.9030001163482666	2.528875	0.3878125
2025-12-10T23:57:24	1.9070000648498535	2.5268125	0.3848125
2025-12-10T23:57:29	NA	2.4884375	0.38475
2025-12-10T23:57:34	1.8900001049041748	2.4820625	0.39337500000000003
2025-12-10T23:57:40	1.8910000324249268	2.5031875	0.384375
2025-12-10T23:57:45	1.8960001468658447	2.5361875	0.385125
2025-12-10T23:57:50	1.8990000486373901	2.6146875	0.3858125
2025-12-10T23:57:55	1.9040000438690186	2.48325	0.3715625
2025-12-10T23:58:00	1.9030001163482666	2.6531875	0.3863125
2025-12-10T23:58:05	1.9000000953674316	2.6288125	0.38875
2025-12-10T23:58:10	1.90500009059906	2.61425	0.38875
2025-12-10T23:58:16	1.9070000648498535	2.625	0.3796875
2025-12-10T23:58:21	1.912000060081482	2.4655	0.3888125
2025-12-10T23:58:26	1.9160001277923584	2.4503125	0.3234375
2025-12-10T23:58:31	1.9170000553131104	2.4339375	0.323125
2025-12-10T23:58:36	1.9210001230239868	2.4271875	0.323375
2025-12-10T23:58:41	1.9180001020431519	2.5350625	0.323375
2025-12-10T23:58:46	1.9210001230239868	2.488875	0.323
2025-12-10T23:58:52	1.9190001487731934	2.4631250000000002	0.3233125
2025-12-10T23:58:57	1.9210001230239868	2.404875	0.3233125
2025-12-10T23:59:02	1.9190001487731934	2.4761875	0.3235
2025-12-10T23:59:07	1.9220000505447388	2.4275	0.323
2025-12-10T23:59:12	1.9210001230239868	2.5905625	0.32356250000000003
2025-12-10T23:59:17	1.9160001277923584	2.4575	0.3234375
2025-12-10T23:59:22	1.912000060081482	2.462125	0.323125
2025-12-10T23:59:28	1.909000039100647	2.6241875	0.3973125
2025-12-10T23:59:33	1.9040000438690186	2.6650625	0.369625
2025-12-10T23:59:38	1.9030001163482666	2.49575	0.3938125
2025-12-10T23:59:43	1.8970000743865967	2.5538125000000003	0.396625
2025-12-10T23:59:48	1.9000000953674316	2.529	0.40700000000000003
2025-12-10T23:59:53	1.902000069618225	2.6544375000000002	0.40025
2025-12-10T23:59:58	1.90500009059906	2.658375	0.3999375
2025-12-11T00:00:03	1.9060001373291016	2.65925	0.374125
2025-12-11T00:00:09	1.9070000648498535	2.6201250000000003	0.40175
2025-12-11T00:00:14	1.9070000648498535	2.6865	0.3979375
2025-12-11T00:00:19	1.9140000343322754	2.67575	0.3921875
2025-12-11T00:00:24	1.9140000343322754	2.476875	0.3998125
2025-12-11T00:00:29	1.91100013256073	2.521	0.4018125
2025-12-11T00:00:34	1.9130001068115234	2.4745625	0.4054375
2025-12-11T00:00:39	1.91100013256073	2.6555	0.4030625
2025-12-11T00:00:45	1.908000111579895	2.5893125	0.38456250000000003
2025-12-11T00:00:50	1.912000060081482	2.6706875	0.37875000000000003
2025-12-11T00:00:55	1.91100013256073	2.64175	0.40525
2025-12-11T00:01:00	1.9100000858306885	2.4694375	0.4058125
2025-12-11T00:01:05	1.909000039100647	2.6631875000000003	0.4144375
2025-12-11T00:01:10	1.915000081062317	2.685375	0.4069375
2025-12-11T00:01:15	1.912000060081482	2.6650625	0.38775
2025-12-11T00:01:20	1.9170000553131104	2.6555625000000003	0.3863125
2025-12-11T00:01:26	1.9160001277923584	2.6794375	0.3800625
2025-12-11T00:01:31	1.9170000553131104	2.684	0.3700625
2025-12-11T00:01:36	1.9160001277923584	2.6	0.3821875
2025-12-11T00:01:41	1.912000060081482	2.6551875000000003	0.3833125
2025-12-11T00:01:46	1.908000111579895	2.6583125	0.384125
2025-12-11T00:01:51	1.9030001163482666	2.6841875	0.3843125
2025-12-11T00:01:56	1.9060001373291016	2.66875	0.37575000000000003
2025-12-11T00:02:02	1.9070000648498535	2.6244375	0.375
2025-12-11T00:02:07	1.9100000858306885	2.657375	0.3856875
2025-12-11T00:02:12	1.912000060081482	2.6630625	0.3889375
2025-12-11T00:02:17	1.908000111579895	2.6655625	0.3851875
2025-12-11T00:02:22	1.912000060081482	2.6593125	0.3835
2025-12-11T00:02:27	1.9100000858306885	2.6845	0.3658125
2025-12-11T00:02:32	1.9100000858306885	2.6695625	0.387375
2025-12-11T00:02:38	1.9030001163482666	2.64825	0.3883125
2025-12-11T00:02:43	1.9070000648498535	2.6789375	0.3973125
2025-12-11T00:02:48	1.9070000648498535	2.6690625	0.392625
2025-12-11T00:02:53	1.9030001163482666	2.66175	0.39006250000000003
2025-12-11T00:02:58	1.8990000486373901	2.62025	0.3915
2025-12-11T00:03:03	1.8930001258850098	2.6710625	0.387375
2025-12-11T00:03:08	1.8950001001358032	2.616	0.39225
2025-12-11T00:03:13	1.902000069618225	2.62525	0.40325
2025-12-11T00:03:19	1.9070000648498535	2.6479375000000003	0.323375
2025-12-11T00:03:24	1.9010001420974731	2.6083125000000003	0.3234375
2025-12-11T00:03:29	1.8930001258850098	2.6813125	0.3234375
2025-12-11T00:03:34	1.90500009059906	2.6688125	0.3234375
2025-12-11T00:03:39	1.908000111579895	2.6708125000000003	0.3231875
2025-12-11T00:03:44	1.9040000438690186	2.6155	0.32356250000000003
2025-12-11T00:03:49	1.9000000953674316	2.671875	0.3236875
2025-12-11T00:03:55	1.9030001163482666	2.646125	0.323625
2025-12-11T00:04:00	1.8960001468658447	2.6395	0.32325
2025-12-11T00:04:05	1.8960001468658447	2.67375	0.3233125
2025-12-11T00:04:10	1.8960001468658447	2.6448125	0.32325
2025-12-11T00:04:15	1.9010001420974731	2.6661875	0.323125
2025-12-11T00:04:20	1.9040000438690186	2.6758125	0.4059375
2025-12-11T00:04:25	1.9070000648498535	2.6445	0.402125
2025-12-11T00:04:30	1.90500009059906	2.6463125	0.39737500000000003
2025-12-11T00:04:36	1.9060001373291016	2.632625	0.3715
2025-12-11T00:04:41	1.9030001163482666	2.6663125	0.3945625
2025-12-11T00:04:46	1.90500009059906	2.6330625	0.40125
2025-12-11T00:04:51	1.90500009059906	2.662125	0.4023125
2025-12-11T00:04:56	1.9010001420974731	2.686375	0.4081875
2025-12-11T00:05:01	1.8970000743865967	2.6416875	0.394625
2025-12-11T00:05:06	1.9010001420974731	2.6390000000000002	0.3856875
2025-12-11T00:05:12	1.8950001001358032	2.6934375	0.40475
2025-12-11T00:05:17	1.8970000743865967	2.6116875	0.4049375
2025-12-11T00:05:22	1.8940000534057617	2.6310000000000002	0.4023125
2025-12-11T00:05:27	1.8940000534057617	2.6334375	0.399
2025-12-11T00:05:32	1.8920000791549683	2.6782500000000002	0.41125
2025-12-11T00:05:37	1.8940000534057617	2.59	0.40275
2025-12-11T00:05:42	1.8900001049041748	2.6504375000000002	0.40068750000000003
2025-12-11T00:05:47	1.8910000324249268	2.6563125	0.37425
2025-12-11T00:05:53	1.8890000581741333	2.6446875	0.40525
2025-12-11T00:05:58	1.8890000581741333	2.618625	0.4059375
2025-12-11T00:06:03	1.8890000581741333	2.6989375	0.41731250000000003
2025-12-11T00:06:08	1.8880001306533813	2.6295625	0.40718750000000004
2025-12-11T00:06:13	1.8860000371932983	2.6171875	0.3899375
2025-12-11T00:06:18	1.8890000581741333	2.6284375	0.4050625
2025-12-11T00:06:23	1.8910000324249268	2.680375	0.3738125
2025-12-11T00:06:29	1.8910000324249268	2.672875	0.3768125
2025-12-11T00:06:34	1.8910000324249268	2.69575	0.381125
2025-12-11T00:06:39	1.8910000324249268	2.4705625	0.3819375
2025-12-11T00:06:44	1.8860000371932983	2.6725625	0.385125
2025-12-11T00:06:49	1.8860000371932983	2.5178125000000002	0.366
2025-12-11T00:06:54	1.8780001401901245	2.638875	0.38375000000000004
2025-12-11T00:06:59	1.877000093460083	2.6653125	0.3949375
2025-12-11T00:07:05	1.880000114440918	2.6391875000000002	0.3925625
2025-12-11T00:07:10	1.8820000886917114	2.6206875	0.385125
2025-12-11T00:07:15	1.8790000677108765	2.5089375	0.372625
2025-12-11T00:07:20	1.8850001096725464	2.657125	0.385125
2025-12-11T00:07:25	1.8880001306533813	2.51275	0.3599375
2025-12-11T00:07:30	1.8850001096725464	2.6266875	0.369625
2025-12-11T00:07:35	1.8860000371932983	2.5269375	0.38406250000000003
2025-12-11T00:07:40	1.8910000324249268	2.5139375	0.3856875
2025-12-11T00:07:46	1.8900001049041748	2.48175	0.39
2025-12-11T00:07:51	1.8880001306533813	2.452875	0.39137500000000003
2025-12-11T00:07:56	1.8950001001358032	2.6179375	0.3871875
2025-12-11T00:08:01	1.9000000953674316	2.5753125	0.376125
2025-12-11T00:08:06	1.9030001163482666	2.546375	0.3865
2025-12-11T00:08:11	1.9040000438690186	2.4686875	0.388625
2025-12-11T00:08:16	1.9040000438690186	2.428125	0.39487500000000003
2025-12-11T00:08:22	1.90500009059906	2.4673125000000002	0.39006250000000003
2025-12-11T00:08:27	1.9000000953674316	2.6198125	0.323375
2025-12-11T00:08:32	1.90500009059906	2.414375	0.3234375
2025-12-11T00:08:37	1.9030001163482666	2.635125	0.323
2025-12-11T00:08:42	1.902000069618225	2.4889375	0.32325
2025-12-11T00:08:47	1.8990000486373901	2.5809375	0.32325
2025-12-11T00:08:52	1.902000069618225	2.57775	0.323375
2025-12-11T00:08:57	1.8970000743865967	2.6535	0.3234375
2025-12-11T00:09:03	1.8960001468658447	2.6644375	0.323375
2025-12-11T00:09:08	1.8910000324249268	2.66325	0.32325
2025-12-11T00:09:13	1.8880001306533813	2.6604375	0.323
2025-12-11T00:09:18	1.8860000371932983	2.6855625	0.323125
2025-12-11T00:09:23	1.8850001096725464	2.6611875	0.32356250000000003
2025-12-11T00:09:28	1.8790000677108765	2.4504375	0.3235
2025-12-11T00:09:33	1.8850001096725464	2.6099375	0.3233125
2025-12-11T00:09:39	1.88100004196167	2.490125	0.3235
2025-12-11T00:09:44	1.8820000886917114	2.5590625	0.3233125
2025-12-11T00:09:49	1.8790000677108765	2.5433125	0.3233125
2025-12-11T00:09:54	1.8840000629425049	2.5999375000000002	0.3233125
2025-12-11T00:09:59	1.8850001096725464	2.458875	0.3235
