time	methane	windspeed	current
2025-12-09T20:35:42	1.871000051498413	2.6197500000000002	0.596125
2025-12-09T20:35:47	1.8750001192092896	2.6678125	0.6071875
2025-12-09T20:35:52	1.8750001192092896	2.653375	0.605625
2025-12-09T20:35:57	1.8680000305175781	2.5959375000000002	0.6093125
2025-12-09T20:36:02	1.8650001287460327	2.6630000000000003	0.61175
2025-12-09T20:36:07	1.8650001287460327	2.6616875	0.603375
2025-12-09T20:36:13	1.8720000982284546	2.608875	0.607875
2025-12-09T20:36:18	1.873000144958496	2.6245625	0.606375
2025-12-09T20:36:23	1.871000051498413	2.56775	0.6108750000000001
2025-12-09T20:36:28	1.8680000305175781	2.6469375	0.6120625000000001
2025-12-09T20:36:33	1.8670001029968262	2.6421875	0.6106875
2025-12-09T20:36:38	1.871000051498413	2.6426250000000002	0.6115
2025-12-09T20:36:43	1.874000072479248	2.6626875	0.6104375
2025-12-09T20:36:48	1.8750001192092896	2.6564375	0.323875
2025-12-09T20:36:54	1.877000093460083	2.6405	0.3236875
2025-12-09T20:36:59	1.8760000467300415	2.678	0.3236875
2025-12-09T20:37:04	1.877000093460083	2.622875	0.323625
2025-12-09T20:37:09	1.8790000677108765	2.6254375	0.323625
2025-12-09T20:37:14	1.8790000677108765	2.6751875000000003	0.32375
2025-12-09T20:37:19	1.88100004196167	2.6689375	0.323625
2025-12-09T20:37:24	1.88100004196167	2.6245625	0.32356250000000003
2025-12-09T20:37:30	1.880000114440918	2.6260625	0.323625
2025-12-09T20:37:35	1.8790000677108765	2.659625	0.323625
2025-12-09T20:37:40	1.8750001192092896	2.6325625	0.3234375
2025-12-09T20:37:45	1.871000051498413	2.64875	0.3234375
2025-12-09T20:37:50	1.871000051498413	2.66725	0.3234375
2025-12-09T20:37:55	1.871000051498413	2.6435	0.3234375
2025-12-09T20:38:00	1.874000072479248	2.658375	0.32356250000000003
2025-12-09T20:38:05	1.871000051498413	2.6128125	0.3234375
2025-12-09T20:38:11	1.8760000467300415	2.665125	0.323375
2025-12-09T20:38:16	1.880000114440918	2.6641875	0.3235
2025-12-09T20:38:21	1.874000072479248	2.6755	0.3234375
2025-12-09T20:38:26	1.877000093460083	2.6405625	0.32325
2025-12-09T20:38:31	1.8760000467300415	2.6640625	0.32306250000000003
2025-12-09T20:38:36	1.8750001192092896	2.6391875000000002	0.3234375
2025-12-09T20:38:41	1.871000051498413	2.6305625	0.323375
2025-12-09T20:38:47	1.8760000467300415	2.6605	0.32325
2025-12-09T20:38:52	1.873000144958496	2.6470000000000002	0.32306250000000003
2025-12-09T20:38:57	1.874000072479248	2.6520625	0.32325
2025-12-09T20:39:02	1.873000144958496	2.6283125000000003	0.3233125
2025-12-09T20:39:07	1.8670001029968262	2.62475	0.32325
2025-12-09T20:39:12	1.8640000820159912	2.6753125	0.323
2025-12-09T20:39:17	1.8660000562667847	2.672375	0.323375
2025-12-09T20:39:23	1.8660000562667847	2.6421875	0.3234375
2025-12-09T20:39:28	1.8690000772476196	2.6884375	0.3234375
2025-12-09T20:39:33	1.8640000820159912	2.6761875	0.3231875
2025-12-09T20:39:38	1.8670001029968262	2.650875	0.323
2025-12-09T20:39:43	1.8670001029968262	2.6546875	0.3233125
2025-12-09T20:39:48	1.8650001287460327	2.6688125	0.3231875
